ride_id,rideable_type,started_at,ended_at,day_of_week,month,ride_length,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
1460680E2FB7A150,electric_bike,7/25/2023 23:46:42,7/25/2023 23:51:19,Tuesday,Jul,4.62,Harlem & Irving Park,326,Harlem Ave & Grace St,325,41.95323167,-87.807148,41.9488531,-87.806938,member
C9E59F4A42549518,electric_bike,6/14/2023 14:08:07,6/14/2023 14:13:54,Wednesday,Jun,5.78,Harlem & Irving Park,326,Narragansett & Irving Park,323,41.953277,-87.807192,41.9525675,-87.78541117,casual
D90713CF9CE63815,electric_bike,3/10/2023 20:35:07,3/10/2023 20:44:47,Friday,Mar,9.67,Harlem & Irving Park,326,Sayre & Diversey,352,41.95,-87.81,41.93,-87.8,casual
442E233F504B07FB,electric_bike,4/18/2023 23:29:55,4/18/2023 23:38:39,Tuesday,Apr,8.73,Harlem & Irving Park,326,Sayre & Diversey,352,41.95,-87.81,41.93,-87.8,casual
A22BC566F197F9EF,electric_bike,8/9/2023 16:24:06,8/9/2023 16:41:17,Wednesday,Aug,17.18,Plainfield & Irving Park,327,Long & Irving Park,398,41.95205067,-87.833284,41.953038,-87.7621632,casual
E436D804DB891EB1,electric_bike,7/25/2023 17:58:01,7/25/2023 18:23:27,Tuesday,Jul,25.43,Plainfield & Irving Park,327,Long & Irving Park,398,41.952052,-87.83324933,41.953038,-87.7621632,casual
508146C460ECBC62,electric_bike,2/13/2023 15:26:17,2/13/2023 16:26:10,Monday,Feb,59.88,Plainfield & Irving Park,327,Plainfield & Irving Park,327,41.95,-87.83,41.95,-87.83,casual
D8594105F5D4ABE0,electric_bike,1/18/2023 11:32:43,1/18/2023 12:03:41,Wednesday,Jan,30.97,Plainfield & Irving Park,327,Plainfield & Irving Park,327,41.95,-87.83,41.95,-87.83,casual
E3526E74DC5595C7,electric_bike,5/27/2023 19:07:14,5/27/2023 19:31:16,Saturday,May,24.03,Plainfield & Irving Park,327,Plainfield & Irving Park,327,41.95196083,-87.83335583,41.9519875,-87.83338967,casual
4E2AB0A520A5CE04,classic_bike,7/17/2023 13:17:07,7/17/2023 13:49:54,Monday,Jul,32.78,Halsted St & Clybourn Ave,331,Racine Ave & 18th St,13164,41.909668,-87.648128,41.858166,-87.656495,member
711F69E7017C69EC,electric_bike,6/16/2023 12:30:00,6/16/2023 12:34:16,Friday,Jun,4.27,Halsted St & Clybourn Ave,331,Orleans St & Elm St,TA1306000006,41.90962446,-87.64813089,41.902924,-87.637715,member
D2E904EF89D7C691,electric_bike,10/1/2023 16:39:48,10/1/2023 16:44:40,Sunday,Oct,4.87,Halsted St & Clybourn Ave,331,Orleans St & Elm St,TA1306000006,41.90958059,-87.64814425,41.902924,-87.637715,member
4A7B306314946415,classic_bike,3/4/2023 18:48:47,3/4/2023 18:54:19,Saturday,Mar,5.53,Halsted St & Clybourn Ave,331,Orleans St & Elm St,TA1306000006,41.909668,-87.648128,41.902924,-87.637715,member
77A20298980C71EF,classic_bike,6/8/2023 17:41:33,6/8/2023 17:45:52,Thursday,Jun,4.32,Halsted St & Clybourn Ave,331,Orleans St & Elm St,TA1306000006,41.909668,-87.648128,41.902924,-87.637715,casual
C1BA40E9031B1CD2,electric_bike,6/18/2023 18:41:41,6/18/2023 18:45:23,Sunday,Jun,3.7,Halsted St & Clybourn Ave,331,Orleans St & Elm St,TA1306000006,41.90970397,-87.64813161,41.902924,-87.637715,member
6501A7C1BE4975A8,classic_bike,5/23/2023 20:45:44,5/23/2023 20:50:47,Tuesday,May,5.05,Halsted St & Clybourn Ave,331,Orleans St & Elm St,TA1306000006,41.909668,-87.648128,41.902924,-87.637715,member
034163D459DF1683,classic_bike,8/3/2023 20:41:45,8/3/2023 20:49:54,Thursday,Aug,8.15,Halsted St & Clybourn Ave,331,Orleans St & Elm St,TA1306000006,41.909668,-87.648128,41.902924,-87.637715,member
4525F7BE274E9A1A,electric_bike,7/7/2023 17:15:03,7/7/2023 17:46:15,Friday,Jul,31.2,Halsted St & Clybourn Ave,331,California Ave & Fletcher St,15642,41.909609,-87.648019,41.93842879,-87.69800776,member
23948D0D736F1566,classic_bike,12/4/2023 17:37:53,12/4/2023 17:49:42,Monday,Dec,11.82,Halsted St & Clybourn Ave,331,State St & Chicago Ave,21544,41.909668,-87.648128,41.8966172,-87.62857854,member
3B094BCFEBD65190,classic_bike,6/20/2023 16:47:32,6/20/2023 17:23:08,Tuesday,Jun,35.6,Halsted St & Clybourn Ave,331,State St & Chicago Ave,21544,41.909668,-87.648128,41.8966172,-87.62857854,casual
01C1E1EA4373C01F,classic_bike,10/2/2023 17:32:13,10/2/2023 17:44:56,Monday,Oct,12.72,Halsted St & Clybourn Ave,331,State St & Chicago Ave,21544,41.909668,-87.648128,41.8966172,-87.62857854,member
3594C62D36ED8436,classic_bike,4/28/2023 17:40:30,4/28/2023 17:53:36,Friday,Apr,13.1,Halsted St & Clybourn Ave,331,State St & Chicago Ave,21544,41.909668,-87.648128,41.8966172,-87.62857854,member
9225B635A73FA552,electric_bike,9/6/2023 18:43:47,9/6/2023 18:52:05,Wednesday,Sep,8.3,Halsted St & Clybourn Ave,331,State St & Chicago Ave,21544,41.9095125,-87.648145,41.8966172,-87.62857854,member
257508288EEEC3DB,classic_bike,8/7/2023 17:34:55,8/7/2023 17:46:18,Monday,Aug,11.38,Halsted St & Clybourn Ave,331,State St & Chicago Ave,21544,41.909668,-87.648128,41.8966172,-87.62857854,member
B658988DFF72E177,classic_bike,8/26/2023 16:49:38,8/26/2023 17:03:59,Saturday,Aug,14.35,Halsted St & Clybourn Ave,331,State St & Chicago Ave,21544,41.909668,-87.648128,41.8966172,-87.62857854,member
26EAA0EC1D7FBFC8,classic_bike,1/1/2023 14:57:02,1/1/2023 15:11:30,Sunday,Jan,14.47,Halsted St & Clybourn Ave,331,State St & Chicago Ave,21544,41.909668,-87.648128,41.8966172,-87.62857854,casual
2E257694ECC8482C,classic_bike,11/30/2023 17:28:09,11/30/2023 17:39:42,Thursday,Nov,11.55,Halsted St & Clybourn Ave,331,State St & Chicago Ave,21544,41.909668,-87.648128,41.8966172,-87.62857854,member
FA79AFC316F476B2,classic_bike,9/22/2023 19:11:25,9/22/2023 19:20:57,Friday,Sep,9.53,Halsted St & Clybourn Ave,331,Paulina Ave & North Ave,TA1305000037,41.909668,-87.648128,41.90985465,-87.66993016,member
88B8835A1E29E5A3,electric_bike,9/12/2023 14:26:44,9/12/2023 14:34:13,Tuesday,Sep,7.48,Halsted St & Clybourn Ave,331,Paulina Ave & North Ave,TA1305000037,41.909703,-87.64811867,41.90985465,-87.66993016,member
1893B2546CE723F2,classic_bike,7/3/2023 15:03:48,7/3/2023 15:18:20,Monday,Jul,14.53,Halsted St & Clybourn Ave,331,Broadway & Barry Ave,13137,41.909668,-87.648128,41.93758232,-87.64409781,member
4C0B755909AD6FB0,electric_bike,4/7/2023 19:14:36,4/7/2023 19:24:53,Friday,Apr,10.28,Halsted St & Clybourn Ave,331,Broadway & Barry Ave,13137,41.90965653,-87.64812958,41.93758232,-87.64409781,member
63B9181CFA9B2FC9,classic_bike,8/9/2023 17:33:00,8/9/2023 17:51:11,Wednesday,Aug,18.18,Halsted St & Clybourn Ave,331,Broadway & Barry Ave,13137,41.909668,-87.648128,41.93758232,-87.64409781,casual
2627C57535E1D963,electric_bike,2/23/2023 19:01:03,2/23/2023 19:14:47,Thursday,Feb,13.73,Halsted St & Clybourn Ave,331,Broadway & Barry Ave,13137,41.90966439,-87.64813066,41.93758232,-87.64409781,member
BC0C5FF25BE0EF92,electric_bike,8/7/2023 21:07:25,8/7/2023 21:20:25,Monday,Aug,13,Halsted St & Clybourn Ave,331,Broadway & Barry Ave,13137,41.90956417,-87.64812467,41.93758232,-87.64409781,casual
711264B080CCE0D9,classic_bike,7/22/2023 11:53:45,7/22/2023 12:13:26,Saturday,Jul,19.68,Halsted St & Clybourn Ave,331,Broadway & Barry Ave,13137,41.909668,-87.648128,41.93758232,-87.64409781,casual
B6CEC11664286FD2,electric_bike,3/4/2023 12:17:02,3/4/2023 12:29:01,Saturday,Mar,11.98,Halsted St & Clybourn Ave,331,Broadway & Barry Ave,13137,41.90959179,-87.64816606,41.93758232,-87.64409781,casual
508104A2339CB9AE,classic_bike,7/19/2023 17:32:59,7/19/2023 17:48:36,Wednesday,Jul,15.62,Halsted St & Clybourn Ave,331,Broadway & Barry Ave,13137,41.909668,-87.648128,41.93758232,-87.64409781,casual
3F185421DCF420FA,electric_bike,9/6/2023 16:30:06,9/6/2023 16:39:47,Wednesday,Sep,9.68,Halsted St & Clybourn Ave,331,Broadway & Barry Ave,13137,41.90965883,-87.64815667,41.93758232,-87.64409781,casual
BB6476BA5F24B22D,electric_bike,8/10/2023 17:32:19,8/10/2023 17:42:21,Thursday,Aug,10.03,Halsted St & Clybourn Ave,331,Broadway & Barry Ave,13137,41.90964867,-87.64813083,41.93758232,-87.64409781,member
20A9B6501A3208E1,classic_bike,1/16/2023 15:27:23,1/16/2023 15:39:56,Monday,Jan,12.55,Halsted St & Clybourn Ave,331,Broadway & Barry Ave,13137,41.909668,-87.648128,41.93758232,-87.64409781,member
7712723FB111FE53,classic_bike,9/25/2023 15:03:16,9/25/2023 15:25:35,Monday,Sep,22.32,Halsted St & Clybourn Ave,331,McClurg Ct & Ohio St,TA1306000029,41.909668,-87.648128,41.89259212,-87.61728913,casual
1D4744F6CAF55A04,classic_bike,9/9/2023 12:14:16,9/9/2023 12:43:07,Saturday,Sep,28.85,Halsted St & Clybourn Ave,331,McClurg Ct & Ohio St,TA1306000029,41.909668,-87.648128,41.89259212,-87.61728913,casual
7CB621F2BA43DFA8,classic_bike,6/6/2023 8:32:38,6/6/2023 8:51:08,Tuesday,Jun,18.5,Halsted St & Clybourn Ave,331,Clark St & Ida B Wells Dr,TA1305000009,41.909668,-87.648128,41.87593267,-87.63058454,member
6001CD357D7ACA25,classic_bike,7/20/2023 8:35:03,7/20/2023 8:45:43,Thursday,Jul,10.67,Halsted St & Clybourn Ave,331,Desplaines St & Randolph St,15535,41.909668,-87.648128,41.88461619,-87.64457058,member
19E0F53431F6DB2D,classic_bike,6/6/2023 8:17:10,6/6/2023 8:28:27,Tuesday,Jun,11.28,Halsted St & Clybourn Ave,331,Desplaines St & Randolph St,15535,41.909668,-87.648128,41.88461619,-87.64457058,member
D76E171ED0F71F06,classic_bike,5/25/2023 8:04:52,5/25/2023 8:16:04,Thursday,May,11.2,Halsted St & Clybourn Ave,331,Desplaines St & Randolph St,15535,41.909668,-87.648128,41.88461619,-87.64457058,member
962ED2F151A1CD09,classic_bike,9/20/2023 17:40:15,9/20/2023 18:03:33,Wednesday,Sep,23.3,Halsted St & Clybourn Ave,331,Damen Ave & Melrose Ave,13143,41.909668,-87.648128,41.9406,-87.6785,member
7F7F41558C0113EF,electric_bike,9/22/2023 10:27:26,9/22/2023 11:06:05,Friday,Sep,38.65,Halsted St & Clybourn Ave,331,Burnham Harbor,15545,41.90957189,-87.64817858,41.85741179,-87.61379153,member
BC499AEC027C00BB,classic_bike,8/4/2023 21:11:22,8/4/2023 21:22:10,Friday,Aug,10.8,Halsted St & Clybourn Ave,331,Racine Ave & Fullerton Ave,TA1306000026,41.909668,-87.648128,41.925566,-87.658416,casual
48FD0ACD11FE9F3E,electric_bike,5/28/2023 12:12:31,5/28/2023 12:20:06,Sunday,May,7.58,Halsted St & Clybourn Ave,331,Racine Ave & Fullerton Ave,TA1306000026,41.9096275,-87.64808767,41.925566,-87.658416,casual
72846D3E3813C6A1,electric_bike,10/22/2023 11:07:32,10/22/2023 11:14:37,Sunday,Oct,7.08,Halsted St & Clybourn Ave,331,Racine Ave & Fullerton Ave,TA1306000026,41.909635,-87.64809217,41.925566,-87.658416,member
35E1027CD37BA886,classic_bike,6/21/2023 12:40:04,6/21/2023 12:51:35,Wednesday,Jun,11.52,Halsted St & Clybourn Ave,331,Racine Ave & Fullerton Ave,TA1306000026,41.909668,-87.648128,41.925566,-87.658416,member
F332EAEB6E4F2D58,electric_bike,7/25/2023 18:11:55,7/25/2023 18:18:54,Tuesday,Jul,6.98,Halsted St & Clybourn Ave,331,Racine Ave & Fullerton Ave,TA1306000026,41.90970083,-87.6481275,41.925566,-87.658416,member
C7C49E42D2844312,electric_bike,4/28/2023 15:06:32,4/28/2023 15:13:21,Friday,Apr,6.82,Halsted St & Clybourn Ave,331,Clark St & Chicago Ave,13303,41.90953314,-87.64820278,41.89675,-87.63089,casual
83CC319E9B8C61D6,classic_bike,7/12/2023 22:10:33,7/12/2023 22:23:58,Wednesday,Jul,13.42,Halsted St & Clybourn Ave,331,Clark St & Chicago Ave,13303,41.909668,-87.648128,41.89675,-87.63089,member
F7DCDC6D6A7E9426,electric_bike,9/4/2023 18:57:11,9/4/2023 19:07:53,Monday,Sep,10.7,Halsted St & Clybourn Ave,331,Clark St & Chicago Ave,13303,41.90963388,-87.64818168,41.89675,-87.63089,casual
A0E3EA181ADECBBD,classic_bike,7/5/2023 18:24:22,7/5/2023 18:43:17,Wednesday,Jul,18.92,Halsted St & Clybourn Ave,331,Clark St & Chicago Ave,13303,41.909668,-87.648128,41.89675,-87.63089,member
AB650C8A7545D3DF,electric_bike,10/6/2023 6:00:26,10/6/2023 6:05:25,Friday,Oct,4.98,Halsted St & Clybourn Ave,331,Clark St & Chicago Ave,13303,41.90969873,-87.64813077,41.89675,-87.63089,member
1371EF71110B3BB6,electric_bike,8/18/2023 7:42:10,8/18/2023 7:51:07,Friday,Aug,8.95,Halsted St & Clybourn Ave,331,Clark St & Chicago Ave,13303,41.909606,-87.64810983,41.89675,-87.63089,member
A234CF67D7C4582B,classic_bike,2/11/2023 9:34:09,2/11/2023 9:50:40,Saturday,Feb,16.52,Halsted St & Clybourn Ave,331,Lincoln Ave & Belmont Ave (Temp),TA1309000042,41.909668,-87.648128,41.93953162,-87.67111436,member
84533EA026693703,classic_bike,5/25/2023 16:33:04,5/25/2023 16:53:41,Thursday,May,20.62,Halsted St & Clybourn Ave,331,Lincoln Ave & Belmont Ave (Temp),TA1309000042,41.909668,-87.648128,41.93953162,-87.67111436,member
3A7CA6BB52FF28A4,classic_bike,4/12/2023 18:46:28,4/12/2023 19:09:00,Wednesday,Apr,22.53,Halsted St & Clybourn Ave,331,Lincoln Ave & Belmont Ave (Temp),TA1309000042,41.909668,-87.648128,41.93953162,-87.67111436,member
A1194D481018B482,classic_bike,4/6/2023 17:36:43,4/6/2023 17:42:39,Thursday,Apr,5.93,Halsted St & Clybourn Ave,331,Larrabee St & Menomonee St,TA1306000007,41.909668,-87.648128,41.91468,-87.64332,member
E62357775DC17346,electric_bike,2/7/2023 18:35:50,2/7/2023 18:43:07,Tuesday,Feb,7.28,Halsted St & Clybourn Ave,331,Dearborn Pkwy & Delaware Pl,TA1307000128,41.90951049,-87.6481297,41.898969,-87.629912,member
B4FE9D3A97F978B2,classic_bike,9/25/2023 21:32:26,9/25/2023 21:46:02,Monday,Sep,13.6,Halsted St & Clybourn Ave,331,Dearborn Pkwy & Delaware Pl,TA1307000128,41.909668,-87.648128,41.898969,-87.629912,casual
5847688472A1C9F4,classic_bike,10/28/2023 17:09:23,10/28/2023 17:22:55,Saturday,Oct,13.53,Halsted St & Clybourn Ave,331,Dearborn Pkwy & Delaware Pl,TA1307000128,41.909668,-87.648128,41.898969,-87.629912,casual
DA885D2F230F0C9F,classic_bike,7/29/2023 17:32:57,7/29/2023 17:42:52,Saturday,Jul,9.92,Halsted St & Clybourn Ave,331,Dearborn Pkwy & Delaware Pl,TA1307000128,41.909668,-87.648128,41.898969,-87.629912,member
6C61798F8DA49438,classic_bike,4/17/2023 14:02:53,4/17/2023 14:11:09,Monday,Apr,8.27,Halsted St & Clybourn Ave,331,Dearborn Pkwy & Delaware Pl,TA1307000128,41.909668,-87.648128,41.898969,-87.629912,member
D75A015E478ED3CD,electric_bike,3/29/2023 17:05:05,3/29/2023 17:26:03,Wednesday,Mar,20.97,Halsted St & Clybourn Ave,331,Dearborn Pkwy & Delaware Pl,TA1307000128,41.90954053,-87.64817476,41.898969,-87.629912,member
DBFFE219A792F6DB,classic_bike,5/6/2023 7:32:55,5/6/2023 7:41:44,Saturday,May,8.82,Halsted St & Clybourn Ave,331,Dearborn Pkwy & Delaware Pl,TA1307000128,41.909668,-87.648128,41.898969,-87.629912,member
F0356069C4DD2C16,docked_bike,5/2/2023 0:36:50,5/2/2023 1:56:52,Tuesday,May,80.03,Halsted St & Clybourn Ave,331,Sheffield Ave & Wellington Ave,TA1307000052,41.909668,-87.648128,41.936253,-87.652662,casual
C759AE1196D9AC82,electric_bike,5/15/2023 18:34:52,5/15/2023 18:53:42,Monday,May,18.83,Halsted St & Clybourn Ave,331,State St & Van Buren St,TA1305000035,41.9094845,-87.6480925,41.877181,-87.627844,member
EA3D5A57DF1EEB35,electric_bike,8/10/2023 0:20:40,8/10/2023 0:40:50,Thursday,Aug,20.17,Halsted St & Clybourn Ave,331,Western Ave & Berteau Ave,438,41.90955017,-87.64806233,41.95774,-87.688273,casual
14FFBBD150EB95B6,electric_bike,5/13/2023 17:32:15,5/13/2023 17:44:14,Saturday,May,11.98,Halsted St & Clybourn Ave,331,Green St & Randolph St*,chargingstx3,41.909529,-87.6481035,41.88360166,-87.64862671,member
66A3D5629BC71C75,classic_bike,4/13/2023 12:01:51,4/13/2023 12:13:51,Thursday,Apr,12,Halsted St & Clybourn Ave,331,Green St & Randolph St*,chargingstx3,41.909668,-87.648128,41.88360166,-87.64862671,member
350925A27DAA3C11,classic_bike,5/24/2023 15:11:14,5/24/2023 15:26:41,Wednesday,May,15.45,Halsted St & Clybourn Ave,331,Canal St & Adams St,13011,41.909668,-87.648128,41.879255,-87.639904,member
22D0B2BA696076DE,classic_bike,6/23/2023 16:03:29,6/23/2023 16:18:42,Friday,Jun,15.22,Halsted St & Clybourn Ave,331,Canal St & Adams St,13011,41.909668,-87.648128,41.879255,-87.639904,casual
385A818B50791EF5,classic_bike,7/20/2023 8:39:55,7/20/2023 8:57:46,Thursday,Jul,17.85,Halsted St & Clybourn Ave,331,Canal St & Adams St,13011,41.909668,-87.648128,41.879255,-87.639904,member
2BCBBAD28709C10F,classic_bike,8/5/2023 19:07:10,8/5/2023 19:13:31,Saturday,Aug,6.35,Halsted St & Clybourn Ave,331,Wells St & Concord Ln,TA1308000050,41.909668,-87.648128,41.912133,-87.634656,member
D574AE7B94C4D94D,docked_bike,4/1/2023 17:00:21,4/1/2023 17:10:11,Saturday,Apr,9.83,Halsted St & Clybourn Ave,331,Wells St & Concord Ln,TA1308000050,41.909668,-87.648128,41.912133,-87.634656,casual
7BFC6B794B699D30,classic_bike,9/12/2023 16:26:46,9/12/2023 16:42:31,Tuesday,Sep,15.75,Halsted St & Clybourn Ave,331,Wells St & Concord Ln,TA1308000050,41.909668,-87.648128,41.912133,-87.634656,member
78642A430E5ACEB4,classic_bike,9/30/2023 14:28:19,9/30/2023 14:32:00,Saturday,Sep,3.68,Halsted St & Clybourn Ave,331,Wells St & Concord Ln,TA1308000050,41.909668,-87.648128,41.912133,-87.634656,member
E318B65D12D84BB1,classic_bike,6/23/2023 21:53:32,6/23/2023 22:04:52,Friday,Jun,11.33,Halsted St & Clybourn Ave,331,Wells St & Concord Ln,TA1308000050,41.909668,-87.648128,41.912133,-87.634656,casual
8466BA77F2CA0858,classic_bike,11/29/2023 7:03:33,11/29/2023 7:11:10,Wednesday,Nov,7.62,Halsted St & Clybourn Ave,331,Wells St & Concord Ln,TA1308000050,41.909668,-87.648128,41.912133,-87.634656,casual
0AE55AB96DE8CEC5,electric_bike,10/19/2023 20:48:35,10/19/2023 20:52:59,Thursday,Oct,4.4,Halsted St & Clybourn Ave,331,Wells St & Concord Ln,TA1308000050,41.909644,-87.64809033,41.912133,-87.634656,member
D59D2B0D1E8781A2,classic_bike,8/11/2023 18:04:56,8/11/2023 18:12:34,Friday,Aug,7.63,Halsted St & Clybourn Ave,331,Wells St & Concord Ln,TA1308000050,41.909668,-87.648128,41.912133,-87.634656,casual
A8046DE657C87138,classic_bike,1/30/2023 19:26:55,1/30/2023 19:33:04,Monday,Jan,6.15,Halsted St & Clybourn Ave,331,Wells St & Concord Ln,TA1308000050,41.909668,-87.648128,41.912133,-87.634656,member
FF536CD5F8BDBF1A,classic_bike,7/25/2023 21:01:22,7/25/2023 21:20:05,Tuesday,Jul,18.72,Halsted St & Clybourn Ave,331,Wells St & Concord Ln,TA1308000050,41.909668,-87.648128,41.912133,-87.634656,member
17DE253946EAB5D8,electric_bike,9/4/2023 11:12:45,9/4/2023 11:20:58,Monday,Sep,8.22,Halsted St & Clybourn Ave,331,Wells St & Concord Ln,TA1308000050,41.90957606,-87.64816105,41.912133,-87.634656,member
BC86C0913B318E28,electric_bike,4/15/2023 10:30:56,4/15/2023 10:40:03,Saturday,Apr,9.12,Halsted St & Clybourn Ave,331,Wells St & Concord Ln,TA1308000050,41.90963531,-87.64817274,41.912133,-87.634656,casual
1A9C614420C4156A,classic_bike,11/12/2023 14:37:32,11/12/2023 14:45:52,Sunday,Nov,8.33,Halsted St & Clybourn Ave,331,Wells St & Concord Ln,TA1308000050,41.909668,-87.648128,41.912133,-87.634656,member
A7C5CE28B4FAF0E9,classic_bike,1/13/2023 12:38:23,1/13/2023 12:45:00,Friday,Jan,6.62,Halsted St & Clybourn Ave,331,Wells St & Concord Ln,TA1308000050,41.909668,-87.648128,41.912133,-87.634656,member
C1B4CE7AB797BA67,classic_bike,5/8/2023 18:41:12,5/8/2023 18:49:16,Monday,May,8.07,Halsted St & Clybourn Ave,331,Wells St & Concord Ln,TA1308000050,41.909668,-87.648128,41.912133,-87.634656,casual
9EC64C30C2059BEA,electric_bike,6/8/2023 18:52:59,6/8/2023 18:57:12,Thursday,Jun,4.22,Halsted St & Clybourn Ave,331,Wells St & Concord Ln,TA1308000050,41.9096576,-87.64820433,41.912133,-87.634656,casual
63E92627058F3B09,classic_bike,11/17/2023 7:26:17,11/17/2023 7:33:29,Friday,Nov,7.2,Halsted St & Clybourn Ave,331,Wells St & Concord Ln,TA1308000050,41.909668,-87.648128,41.912133,-87.634656,casual
394EEE0F2E1D68B9,classic_bike,9/2/2023 13:14:30,9/2/2023 13:20:34,Saturday,Sep,6.07,Halsted St & Clybourn Ave,331,Wells St & Concord Ln,TA1308000050,41.909668,-87.648128,41.912133,-87.634656,member
BD2934F6A8D2E817,classic_bike,2/2/2023 20:42:00,2/2/2023 20:48:57,Thursday,Feb,6.95,Halsted St & Clybourn Ave,331,Wells St & Concord Ln,TA1308000050,41.909668,-87.648128,41.912133,-87.634656,member
581A2610F13FC2F0,electric_bike,6/4/2023 11:58:24,6/4/2023 12:03:25,Sunday,Jun,5.02,Halsted St & Clybourn Ave,331,Wells St & Concord Ln,TA1308000050,41.90961003,-87.64814222,41.912133,-87.634656,member
36EF0C927E2DE815,electric_bike,5/3/2023 16:34:00,5/3/2023 16:40:22,Wednesday,May,6.37,Halsted St & Clybourn Ave,331,Wells St & Concord Ln,TA1308000050,41.90967894,-87.64813376,41.912133,-87.634656,casual
069E56FBE7D39568,classic_bike,7/14/2023 21:06:02,7/14/2023 21:14:20,Friday,Jul,8.3,Halsted St & Clybourn Ave,331,Wells St & Concord Ln,TA1308000050,41.909668,-87.648128,41.912133,-87.634656,member
66597934E5E06177,electric_bike,9/1/2023 12:48:47,9/1/2023 12:53:51,Friday,Sep,5.07,Halsted St & Clybourn Ave,331,Wells St & Concord Ln,TA1308000050,41.909656,-87.64812833,41.912133,-87.634656,casual
89B0DF3A9649BC2A,classic_bike,11/3/2023 7:12:38,11/3/2023 7:20:03,Friday,Nov,7.42,Halsted St & Clybourn Ave,331,Wells St & Concord Ln,TA1308000050,41.909668,-87.648128,41.912133,-87.634656,casual
29EC12D089746B8A,electric_bike,5/15/2023 21:12:13,5/15/2023 21:16:12,Monday,May,3.98,Halsted St & Clybourn Ave,331,Wells St & Concord Ln,TA1308000050,41.90959275,-87.64817333,41.912133,-87.634656,member
BDC4EA6B1D1AA6D1,electric_bike,7/9/2023 11:58:10,7/9/2023 12:01:59,Sunday,Jul,3.82,Halsted St & Clybourn Ave,331,Wells St & Concord Ln,TA1308000050,41.90960783,-87.648122,41.912133,-87.634656,member
6113F588A3161E80,classic_bike,6/30/2023 22:56:03,6/30/2023 23:07:18,Friday,Jun,11.25,Halsted St & Clybourn Ave,331,Wells St & Concord Ln,TA1308000050,41.909668,-87.648128,41.912133,-87.634656,casual
F492680E36A5C403,classic_bike,4/27/2023 19:15:43,4/27/2023 19:21:52,Thursday,Apr,6.15,Halsted St & Clybourn Ave,331,Wells St & Concord Ln,TA1308000050,41.909668,-87.648128,41.912133,-87.634656,member
C50FFC4F54560D30,electric_bike,9/22/2023 18:03:09,9/22/2023 18:19:10,Friday,Sep,16.02,Halsted St & Clybourn Ave,331,Franklin St & Lake St,TA1307000111,41.90958417,-87.64808533,41.885837,-87.6355,casual
DCD04015918F8BCA,electric_bike,7/8/2023 19:51:44,7/8/2023 20:06:16,Saturday,Jul,14.53,Halsted St & Clybourn Ave,331,Walsh Park,18067,41.90959717,-87.64807983,41.91461,-87.667968,casual
B329EE3332B13F09,classic_bike,8/18/2023 21:22:38,8/18/2023 21:30:54,Friday,Aug,8.27,Halsted St & Clybourn Ave,331,Walsh Park,18067,41.909668,-87.648128,41.91461,-87.667968,casual
02A074B098B9447F,electric_bike,10/25/2023 10:58:35,10/25/2023 11:07:26,Wednesday,Oct,8.85,Halsted St & Clybourn Ave,331,Orleans St & Hubbard St,636,41.90948533,-87.64818783,41.890028,-87.636618,casual
0C1C8616B8024AD6,electric_bike,6/20/2023 19:08:41,6/20/2023 19:16:41,Tuesday,Jun,8,Halsted St & Clybourn Ave,331,Orleans St & Hubbard St,636,41.90964317,-87.6481272,41.890028,-87.636618,casual
37750097CC0922EF,classic_bike,11/29/2023 20:16:01,11/29/2023 20:24:13,Wednesday,Nov,8.2,Halsted St & Clybourn Ave,331,Orleans St & Hubbard St,636,41.909668,-87.648128,41.890028,-87.636618,member
F213762FC2708C64,classic_bike,7/20/2023 8:32:58,7/20/2023 8:46:39,Thursday,Jul,13.68,Halsted St & Clybourn Ave,331,Orleans St & Hubbard St,636,41.909668,-87.648128,41.890028,-87.636618,casual
2B8A27A4B7880606,classic_bike,9/25/2023 16:28:17,9/25/2023 16:47:08,Monday,Sep,18.85,Halsted St & Clybourn Ave,331,Halsted St & Polk St,TA1307000121,41.909668,-87.648128,41.87184,-87.64664,member
F771EEF825054726,electric_bike,10/17/2023 15:08:00,10/17/2023 15:20:01,Tuesday,Oct,12.02,Halsted St & Clybourn Ave,331,Ashland Ave & Division St,13061,41.90958726,-87.64818478,41.90345,-87.667747,member
DB05517E587B13D7,electric_bike,9/23/2023 12:23:07,9/23/2023 12:33:44,Saturday,Sep,10.62,Halsted St & Clybourn Ave,331,Ashland Ave & Division St,13061,41.90961567,-87.64812733,41.90345,-87.667747,member
2F7E57FBA2DC5DB7,classic_bike,1/9/2023 14:46:31,1/9/2023 15:00:04,Monday,Jan,13.55,Halsted St & Clybourn Ave,331,Ashland Ave & Division St,13061,41.909668,-87.648128,41.90345,-87.667747,member
62F47022171105A1,classic_bike,7/21/2023 14:31:24,7/21/2023 14:41:47,Friday,Jul,10.38,Halsted St & Clybourn Ave,331,Ashland Ave & Division St,13061,41.909668,-87.648128,41.90345,-87.667747,member
BFF6FF4D10A9CF62,electric_bike,11/14/2023 16:30:51,11/14/2023 16:37:51,Tuesday,Nov,7,Halsted St & Clybourn Ave,331,Ashland Ave & Division St,13061,41.9095735,-87.64811317,41.90345,-87.667747,member
